,reviews,stars,date,Verified
2569,british airway airlin mix qualiti fli often think qualiti decreas last month wherea loung great staff almost nice flight attend sometim unfriend flight one flight attend hit twice cabin trolley even excus aircraft seat premium economi quit good includ food drink worst ba custom support help problem outbound flight phl lhr problem reserv seat although shown free map bassinet abl select first time call custom support told technic error second time ladi told bookabl next bassinet one day later reserv call told late hint two call answer problem seat problem mean least right attitud extrem bad mayb reason want seat email complaint answer till today excet autom answer asap british airway continu custom servic might chang short ,6,2015-10-07,False
2570,use las vega london heathrow rout primari choic get europ flight time british airway cabin staff provid excel custom servic food choic great past review mark inflight entertain need updat ,1,2015-10-06,False
2571,british airway heathrow manchest ok 35 min flight one hour delay explan take apolog flight deck book seat near front move back row chang aircraft could hear everi word convers young cabin crew galley thing passeng hear torn uniform femal attend brusqu drink servic male steward gave impress job bit beneath wait age plane empti could get crew help anyon eye contact dismal goodby get ,9,2015-10-06,False
2572,first last time travel british airway flight outw reason although sad lack comparison airlin first question anybodi british airway actual read comment go provid servic bad arriv toronto 9th septemb told luggag left heathrow along 80 bag well prepar toronto deal us forwarn problem fill relev form inform bag would us 24 hour nut 2 5 day later final reunit british airway investiag compani use toronto extrem rude telephon enquir thought bag would deliv even hang hotel manag tri help us husband ask said would collect bag get answer took 9 00 p friday deliv final straw paid extra two seat togeth window return journey found upon check could seat sit row 4 problem normal cost 90 00 extra book seat one staff interest take leav attitud ,1,2015-10-05,False
2573,london heathrow san francisco british airway unimpress check onlin bag drop issu fresh board pass airport plenti earli enough everyth seem normal reach gate board scanner final checkpoint report check 5 minut wait allow board move differ seat told final one given explan plane ask move turn origin seat fill bas feedback form ask go appar receiv high volum complaint never respond circumst think stick reliabl airlin flight delay 1 2 hour wait passeng flight unev meal servic okay economi said boe 747 horribl outdat ife system repeat fail reboot ,1,2015-10-05,False
2574,one publish review follow discuss flight problem heard skytrax lost track number flight taken year busi europ holiday worldwid famili us regular flight almost exclus till british airway economi wtp recent busi servic valu etc rang eptabl good asion excel shame thing seem chang annual trip last decemb book 7 year old daughter british airway lhr chicago return washington dull lhr flight busi class book process onlin reason good help assist real person problem happen 3 time month departur common sens use flight cancel suitabl altern book seat pre purchas clear travel child check departur smooth travel economi mean feed children first travel busi serv children serv adult child meal eventu arriv disgrac feed anim pea blacken mash dri crusti surpris want end eat meal entertain screen essenti children part treat journey work swop seat entertain screen mummi thank good kindl apolog staff interest male busi travel return flight christma washington dull lhr slight better even meal avail loung prior board provid adult noth children except biscuit will pay british airway busi class fare daughter expect better servic disappoint fli ba yes grudg airmil use know ,3,2015-10-04,False
2575,nairobi london british airway servic good except gave given collect jacket seat get tire bit come disgrac level cleanli seat side cabin old umul fluff mouldi peanut crumb old sandwich wrapper mini mar bar old felt sick given highlight press recent must british airway realli care ,9,2015-10-03,False
2576,outward 06 30 flight 7th septemb good way snack fine coffe nice staff great check ine long queue bag drop ba need improv secur long queue reflect troubl time live fear return 16 35 flight 22nd septemb everyth fine except seat 11b perman reclin realis got told prior land apologis ladi behind sandwich red wine nice consid book earli got great price complaint flight deck inform good way ,6,2015-10-02,False
2577,recent travel british airway phoenix london heathrow 3rd time flown rout onboard one boe 747 400 must say british airway got either fulli upgrad b747 fleet retir aircraft seat far cramp comfort flight entertain reboot sever time stop work work heat cabin unbear time uncomfort plus point crew attentiveand will help food bad awar around 18 boe 747 get refit look unfortun b747 phoenix rout rout travel caus concern wonder travel ba everyon afford fli busi first mean give right littl space move seat feel like go crippl entertain system work better select movi tv show music airlin emir fabul system even economi british airway use type technolog ba want compet pleas someth ,9,2015-10-02,False
2578,check british airway flight gatwic north termin queue staff friend chatti board quick a319 yet fit new seat still comfort moder spacious cabin crew friend attent return journey also quit good except flight chang 01 10 departur instead 23 40 meant near shop except duti free alicant close also meant flight arriv back gatwick 02 40 pleasant drive anoth hour half home british airway gatwick oper quit good punctual like heathrow ,3,2015-10-02,False
2579,british airway flight undoubt worst ever south africa ten year travel seat narrow lumpi incred uncomfort especi long haul journey thought initi unlucki got broken faulti seat outward journey bad return journey add insult injuri select paid seat prefer got airport return journey told seat gone simpli told would appli refund worst aspect flight howev heat aircraft oppress hot stuffi hour way johannesburg london mani passeng complain crew could appar noth air condit system appear old regul temperatur also entertain system switch reboot sever time mani passeng consol work passeng without entertain entir 10 hour flight aircraft fit fli retir decad ago piti poor crew work clap aircraft everi day travel south africa sever time year past decad first time travel british airway clear also last avoid british airway boe 747 400s cost ,7,2015-10-01,False
2580,vienna london heathrow return septemb 2015 flight economi a320 crew pleasant absolut requir snack drink serv leg time sandwich consist mini pastrami chees sandwich mini black currant bun edibl ba best sandwich offer addit drink serv request leg featur new slim seat cabin reduc legroom seat slight better recaro slim seat miss older comfort seat better leg room realli realiz ba chang rule recent travel hand baggag also mean one longer allow pick seat check seat random alloc select seat even middl seat back plane cost eur 18 also one later decid check piec luggag cost whop eur75 airport eur35 line final fare ba substanti higher initi price quot addit charg display book process one commit check luggag book process charg lower except free drink sandwich british airway economi product pretti much low cost airlin product oneworld sapphir help either privileg still charg seat select check luggag vie lhr time return lhr vie leg delay one hour time board full plane wait departur flight deck announc wait cargo load miss assign slot meant wait hour new slot basic ba inconvenienc whole plane passeng load delay cargo fli hand baggag use web check flight work fine board procedur unremark pleasant ba use share loung vie loung eptabl small most pack far great limit lower qualiti offer select seem less loung vie ba galleri loung lhr t3 comfort oasi amid busi airport food drink select better vie wine select nice ba still use t3 flight vie consid huge benefit use t5 tend mess passeng stop fli british airway busi europ ba chang busi seat economi seat addit legroom see valid reason pay surcharg product still consid ba one better option economi flight europ howev new low cost airlin concept also mean time will pay higher price fli ba easyjet austrian rout unfortun ,4,2015-10-01,False
2581,british airway seat extrem small uncomfort oper proper order reclin seat return upright posit manual bathroom throughout plane dirti smelli minut board meal british airway serv abysm way home london u passeng choic chicken curri dish saffron rice vegetarian option smell curri make nauseat opt vegetarian dish serv greasi over season pasta soak oil cover soggi bread crumb top ined partner receiv chicken curri dish small fatti piec chicken over season soak oil dish serv poor chosen general popul peopl fli british airway food clean fresh food cover greas oil over season portion small dessert item chosen also odd appeal peopl appear british airway serv anyth keep food price profit ,9,2015-10-01,False
2582,denver london british airway alloc rubbish seat near toilet seat would reclin would creep forward night bent jack headphon late found aircraft tire much need updat poor qualiti screen small seat much bigger short haul flight find air hostess steward often quit bore provid thrill servic much wrong per se smile would go long way specif look airlin fli enough british airway long haul flight ,6,2015-10-01,False
2583,heathrow munich return british airway never publish negat review anyth ever work servic industri sever friend cabin crew demand passeng rare request anyth unless invit rare request anyth water howev first experi british airway busi class let crew serv femal cabin attend return flight could nicer male attend flight notic dismiss femal passeng men sit near chatti offer extra drink etc made feel like huge inconveni shame made reconsid whether extra cost worthwhil ,1,2015-10-01,False
2584,flown previous british airway busi class flew world travel economi class trip adult children first flight england load chaotic seat middl four seat section row 49 air condit cabin sever us complain heat lack air flow get answer stewardess hour flight took 3 hour air condit kick room seat store handbag seat appear smaller person row front reclin minim room move ess purs littl attent cabin attend told get dizzi lack cool air allow move seat galley air cooler busi class seat food serv terribl advanc menu choos individu light air thought worst experi immigr 2 5 hour wait line clear immigr custom prepaid taxi wait 90 minut left horribl experi return flight wors delay 1 5 hour ground due air condit coach seat though first busi brought us water last 30 minut never fli british airway ,7,2015-09-30,False
2585,pleasant experi apart call fast track lane took 20 minut busi class loung nice great choic drink snack earli morn departur regular gatwick sharm el sheikh rout breath fresh air option full servic airlin oneworld member busi class seat economi class a320 middl seat block work fare paid similar easyjet flexi rate excel servic take land ,6,2015-09-30,False
2586,sharm el sheikh gatwick check british airway busi class counter agent unprofession unwelcom question involv ask colleagu adjac economi class check ask staff loung ess locat abrupt told loung ess despit ba state websit busi class passeng ess royal jordanian loung saw sign use general expens ssh airport facil board absolut mayhem separ call busi class oneworld member board first jump bus call told check agent book economi class row 8d list busi class line check wait 10 minut new board bass issu seat 1c aircraft bus call back pick onboard thing improv chat friend crew howev pre board repres premium product ,8,2015-09-30,False
2587,first time experinc british airway new shorthaul cabin flight heathrow gibraltar pleasant surpris 6 1 found leg room aisl seat fine seat general comfort though lumbar would nice brown leather look good new light calm overal good look busi class seat basic economi probabl fli busi ba shorthaul stay economi staff profession pleasant may howev want take pack lunch morsel given good ,5,2015-09-29,False
2588,british airway boe 747 400 bit long tooth old style club world seat old video system audio jack loos need constant fiddl keep sound come ear isol window seat ba club world doubl edg sword privaci great cabin crew tend forget flight receiv hot towel offer second drink though everyon els around said done flight time food wine good pretti comfort ,4,2015-09-27,False
2589,earli morn flight stockholm heathrow sep 20th sat first row littl bit legroom compar older club europ seat comfort purser seem relli bad night sleep stockholm realli rude unfriend custom laugh loud fellow fa kept slam door galley loud throughout flight friend flew busi class first time shock fortun late even return flight total differ stori extrem attent male purser flight ,4,2015-09-27,False
2590,london seattl british airway disappoint dinner serv surpris vegetarian meal onboard somehow gave other although request special meal book flight return least 5 month earlier well check onlin end sat everyon els ate around long flight sleep remain hungri enjoy experi ,7,2015-09-27,False
2591,flown british airway busi class year sydney singapor reward flight probabl pay much airlin product cheaper competitor would pick seat bit narrow otherwis eptabl like fact slide tabl away get easili servic top notch surpris excel stewardess area meal servic two salad nice bread along decent main small snack land alway feel bigger option provid 7 hour flight sinc small eat arriv ife good select work fine like way set club world cabin bit differ although crowd calm profession obvious seat compar best materi cheaper say singapor airlin emir would take want charg similar price obvious product qualiti ,2,2015-09-27,False
2592,tokyo haneda heathrow club world british airway trip old boe 777 apart old product could believ dirt wear cabin crumb mess around bottom edg seat grubbi mark presum even japanes cleaner could remov toilet use remain dirti throughout flight meal servic much debat serv rather push cheap economi style format qualiti par jal economi class use august british like support ba honest fact ba slip right competit journey frankfurt lufthansa airlin probabl use year ago busi class standard much higher ba cabin staff go lufthansa train mayb could lose arrog approach ,1,2015-09-27,False
2593,3 hour delay notifi text earlier day wait around problem british airway busi class club world product servic old tire poor valu qualiti inflight entertain constant faulti break keep reset happen last two ba club flight seat tire clean locker window upper deck dirti fall apart food quit good except dessert aw alway seem serv lemon dessert leg crew pleasant plane old tire make attract option look avoid british airway busi class ,9,2015-09-27,False
2594,barcelona london heathrow late british airway realli need sort schedul alway guarante late foreign termin earli time fli outbound late normal due baggag miss person someon turn travel food servic still complimentari thank good get twin pack roll currant bun barcelona rout better huge panini use serv drink servic extrem limit alway one serv tea coffe price use schedul servic london heathrow complimentari light snack 39 bargain ,6,2015-09-26,False
2595,son fianc travel st kitt get marri spent ten day wed moon time return unabl check onlin websit offer phone number call answer tri three hour final call uk call british airway told buy ticket credit card help given anoth number call second person spoke manag resolv problem prevent onlin check meant possibl howev much time pass sort mess time got system seat alloc son new bride could sit next one anoth long haul flight tri upgrad told would 1000us british airway could care less ,6,2015-09-26,False
2596,mayb flown us carrier much think british airway cut last year take care flight multipl drink servic alcohol beverag includ water orang juic flight hot meal servic begin better averag beef offer sandwich tea etc land part frequent flyer program given differ seat one select seat behind bulkhead ordinarili like seat nowher put thing plane take middl three seat man aisl seat row empti presum move seat better use seat besid work fine seat wider us economi leg room leg rest came quit comfort ever say enjoy 7 hour flight fli british airway make bearabl ,8,2015-09-26,False
2597,previous flown british airway year ago quit disappoint legroom expect complaint food aw servic terribl sat next group drunken passeng loud continu serv drink throughout sure make cabin crew job easi seem quit disorganis run drink etc sit back plane seem choic time offer food crew realli interest ask altern forgot come back us ask offer exact refus food poor qualiti dri hard chicken littl flavour breakfast egg mayonnais roll altern paid extra fli british airway found servic food lack realli would recommend fli long haul help see made cut budget ,3,2015-09-25,False
2598,london heathrow bologna return british airway club europ disappoint seat basic economi seat sit someon middl seat meaning increas legroom width food averag way salad dri prawn pretti tasteless nice way back tagliatell staff whole good given seat recommend spend extra money club europ ,3,2015-09-24,False
2599,check onlin british airway flight larnaca heathrow discov wife seat 4 row apart seat togeth avail seat chart manag book ba softwar poor keep 2 seat togeth book time answer must yes check person said would tri get us two seat togeth present gate usual present bag drop staff member say whatev necessari get away secur minimum fuss delay case needless say separ seat remain separ take troubl record except felt irrit last flight done british airway poor food flight entertain screen work intermitt faulti headphon seat screen avail side busi class divid curtain drawn half way film prefer british airway basi budget oper charg time add various extra charg come conclus charg might well fli wait extra 5 min get plane busi class punter get first ,2,2015-09-24,False
2600,small delay am depart short hop lhr board went quick assign emerg exit seat comfort cruis altitud got breakfast snack crew friend except one assign section talkat bit snobbi overal flight experi great servic way like see british airway rank,4,2015-09-23,False
2601,british airway flight mia depart time full seat middl front row extra legroom ife screen traytabl store seat first thing caught attent state cabin interior look old worn goe ife seat although seat comfort form shape worn bit hard sit troubl ife whole flight froze continu reset tri watch movi annoy cabin crew reset system coupl time annoy question problem cabin crew servic excel food ,5,2015-09-23,False
2602,london heathrow copenhagen british airway surpris servic custom servic poor particular outward trip cabin crew seem disinterest even greet came onboard continu talk amongst ignor custom seat uncomfort littl lunch provid atroci ,9,2015-09-23,False
2603,london citi new york jfk via shannon british airway arriv earli 09 45 departur despit busi got gate loung within 15min person servic take carri flight quick stop shannon go immigr back onboard great wine food includ one best pasta dish plane arriv time bag wait got carousel ,3,2015-09-23,False
2604,heathrow bag drop queue friend staff board aircraft left schedul found leg room width fine 6 1 frame spacious comfort 3 hour flight aircraft clean seem pretti new certain step rather tire 777 747s ba use long haul rout bit food drink serv friend staff help pass time time arriv effici punctual comfort return flight equal smooth flown ba bea last half centuri see deterior mani complain staff perhap use employ custom demograph would also ,8,2015-09-22,False
2605,use british airway club europ lgw napl basic flight long haul economi except entertain middl seat left empti far tell differ legroom seat ident economi sure british airway pass busi class advic book busi class flight europ look competitor otherwis book economi save money realli good thing flight amaz cabin staff look us realli well ,1,2015-09-20,False
2606,london heathrow kos return outbound galleri south loung look shabbi onboard cramp seat 2d f disinterest cabin crew appal breakfast return loung kos airport slow buse plane attent crew good lunch flight schedul baggag return reason quick case two halv new british airway club europ poor valu ,6,2015-09-20,False
2607,fli 1 2 time month 90 time british airway sure go british airway servic get wors wors see individu tri seem busi want abl deliv world class first servic own year assum cost cut plane date fall bit especi compar airlin like cathay american airlin honesti fli altern airlin probabl get better first class cabin cheaper recommend also airlin wifi long haul yet pioneer air world british airway half dead dinosaur real sens direct ,5,2015-09-20,False
2608,regular travel british airway current execut club gold oneworld emerald recent flown heap oneworld airlin feel british airway servic slip rapid crew smile enter cabin serv smile seem bit absent servic would describ passabl compar cathay pacif crew approach premier status custom full welcom regardless class give extra special attent make feel valu absent british airway still flight short pleasant enough got exit seat legroom good good standard economi seat 1 87m squeez need 2 hour flight ,4,2015-09-19,False
2609,london citi granada flown ba lot year recent busi first recent alway favour opinion recent use avio take short break granada brother normal choic short flight would economi believ extra cost whether actual money avio justifi perceiv benefit regrett economi reward seat avail opt club europ real benefit particular rout increas baggag allow although real use 3 4 day trip get busi flight loung citi airport fast track citi airport hold pen prior board everyon stand around small room prioriti board seat club europ ident economi breakfast go terribl burnt food along dri toast croissant lunch call come back also terribl cold salad dish dri roll ompani vinegari wine loung granada fast track granada coupl singl check desk time long queue complain ba initi respons club europ left middl seat free allow room whoever respond obvious even think check aircraft middl seat embraer 2x2 configur whole aircraft consider persist part partial refund 5 000 avio provid british airway recent choic fli club world hawaii ba lax aa hnl given fact british airway club world quit claustrophob ultim decid tri qatar airway new busi class thailand via doha ount busi class compar british airway first class shall review time next year ,5,2015-09-19,False
2610,arriv pari british airway 13 00 00 47 baggag yet appear told next plane due around 15 00 would arriv hotel even special weekend ruin cannot get anyon ba phone happen british airway ,1,2015-09-19,False
2611,return british airway st lucia enjoy flight club world return journey cabin crew especi purser made trip comfort tasti dine free flow drink safe comfort flight ,8,2015-09-19,False
2612,lhr phx 16 sept last time flown british airway forc consid ba discount airlin deserv 4 star rate look forward flight aw seat back full plane ask bag drop upgrad paid 230 go wtp bargain ad price paid seat coach worth anyon know check onlin go self serv kiost still go bag drop pretti much go check process board went usual smiley welcom aboard seat aircraft wtp immedi behind first good leg room comfort seat small cabin small amen pack provid although stuff inferior hard worth one fa work cabin friend effici lack staff notic drink trolley lunch menus food serv lunch 2 option china plate real cutleri napkin etc food good even though one option left time serv beef tasti tender well present snack box pass hour later dinner serv 2 hour land interest dinner economi foil dish plastic cutleri paper napkin given price wtp ticket would expect better one juic water round fas galley happi get whatev want drank tham bubbl older plane ife ancient small screen grid line show bare adequ movi select nois cancel headset best hurt ear ife minor irrit flight schedul 10 hour 45 interest comfort wtp provid real gripe tray tabl fold seat arm drink tray unfold full tray problem drink slide small mode brace full tray knee stop dinner slide british airway reli past reput rather provid good product day avoid think would say enjoy flight probabl best ba flight shame still avoid british airway ,4,2015-09-18,False
2613,got far even fli british airway time around custom servic nightmar sent email flight confirm agre time us yet later email tell us differ time say need take vuel sister compani call vuel told british airway issu none take respons chang flight time without ask late get altern flight reason price return stupid time morn ruin anniversari weekend break compens anyth horribl greedi compani thank declin pay bit fli genuin 4 5 star airlin 3 level cathay pacif rest around price bracket ,8,2015-09-18,False
2614,british airway introduc new club europ busi class basic economi class minus middl seat leg room economi ask flight crew new indic hand seat cramp shame british airway fallen prey greed instead upgrad busi product introduc poor product club europ food poor inflight servic person front reclin imposs even hold newspap read never fli british airway club europ ,7,2015-09-18,False
2615,british airway heathrow vancouv outbound toronto heathrow inbound rather ancient boe 747 400 flight oper within 30 minut schedul fare competit check bag deliveri fine 3 airport aircraft interior shabbi best seat uncomfort ife hopeless food aw cabin crew mix one two fair pleasant go duti perfunctori way one male cabin crew member overweight sweat profus astound could still allow fli good day qualiti servic 1980 british airway gradual deterior third class carrier never hope compet custom servic airlin middl far east shame ,6,2015-09-17,False
2616,glasgow cape town via heathrow british airway short flight glasgow heathrow fine exit row seat plenti room although cater bit bizarr drink packet crisp flight cape town howev differ stori boe 747 400 use well past major refurbish insid economi class seat squash togeth virtual room move 5 10 tall seat back entertain screen must first generat tini screen grid line seen smart phone bigger screen crew section bit perfunctori duti apart one femal smile chat quot guest made flight bit bearabl food offer standard economi class fare fill gap flight time ba0059 11 5 hour british airway realli need improv inflight qualiti long haul flight term bit room better cater economi class passeng make major peopl board premium passeng old british airway corpor slogan world favourit airlin long gone next flight south africa elsewher think back klm us ,4,2015-09-16,False
2617,flown busi class long haul emir qatar airway air franc klm american singapor thai airway cathay pacif recent british airway work within last 24 month fli long haul 8 10 time year would consid moder user servic know expect money never fli british airway avoid arriv time felt like safe journey everyth check seat configur comfort cleanli food entertain system far away competit cabin crew snooti a380 lhr exampl silent observ sever una eptabl custom servic respons redeem featur whole experi staff washington dull loung rest ba could learn lot disappoint ba shame product qualiti par proud british come nation carrier shame ,7,2015-09-15,False
2618,nice profession british airway crew seat comfort two usb port seat power outlet nice food ok flight entertain system far away cathay 3d map cool overal pleasant experi worth money ,3,2015-09-15,False
2619,british airway lost case label case wrong name destin lost luggag offic amsterdam difficult find staff help form given email contact address keep inform total useless 4 day issu email day respons phone number call vike concierg 10 hour 4 day total ignor inform total useless final obtain senior execut email address found sent discuss hous day agre taken 26 day respond first letter complaint 14 day date still repli second email complaint british airway custom servic laughabl ,3,2015-09-15,False
2620,age british airway boe 747 400 appear well maintain seat comfort world travel plus seat last row pressur inclin seat food good generous bar servic flight took cabin manag greet everyon one nicest cheer crew met ,8,2015-09-15,False
2621,upset british airway avoid futur reason reschedul trip fee beyond anyth ever experienc book flight istanbul denver busi class unfortun due circumst beyond control cancel flight one way 2 900 lot money restock fee 25 order receiv credit 75 origin fare addit 525 penalti fee total penalti 1 250 credit one year british airway deal rip ,1,2015-09-14,False
2622,book flight madrid back british airway go madrid a321 nice seat comfort return leg madrid boe 767 aircraft old seat spacious comfort cabin crew fantast job get snack short haul 2 hour flight price offer british airway worth overal journey excel depart arriv leg time ,10,2015-09-14,False
2623,whilst expect much economi say disappoint british airway gatwick mauritius chose airlin expect plane good condit room slight better someon height instead seat worn could feel frame underneath legroom appal staff polit attent food left lot desir ,4,2015-09-14,False
2624,british airway flight moscow london old boe 777 200 need replac soon bar servic hot lunch serv washroom clean surpris flight duti free outbound flight st petersburgh fas pleasant friend seat reason comfort ife usual short haul programm flight map british airway rank,5,2015-09-11,False
2625,london st petersburgh flight left time aircraft clean flight full given aisl window seat vacant seat middl similar busi class section hot breakfast serv overal comfort short flight gripe slow check heathrow t5 pax russia visa check supervisor british airway rank,2,2015-09-11,False
2626,flew los angel london british airway seem work hard improv thing cannot understand still updat club world seat mani year even us carrier offer superior seat day get new british airway plane old seat fulli flat slept well main issu step passeng direct aisl ess lack storag space cubbi hole around seat cabin crew matur profession csd introduc flight seem genuin cater seem improv chose beef dinner instead usual overcook lump casserol dish cook well plate similar first rate airlin busi class day instead dread bacon roll breakfast two hot egg dish toast sandwich cold plate meat chees british airway rank,5,2015-09-11,False
2627,upgrad club europ outward journey treat check queue dedic club europ desk dread staff like bouncer custom servic skill heard one say young man got earlier got restless open fenc let us go idl check oper prioriti secur process nonsens slow elsewher staff board excel return journey check onlin usual chang seat final row got board find row window flight full move elsewher partner nervous flyer horribl journey back felt coffin heart flutter return next day due stress journey made wors 30 min delay departur 30 min delay allow land lhr next day contact british airway custom servic onlin ask indic aircraft seat plan row 25 a319 window respons apart autom busi get back asap week later sent respons origin complaint number onlin respons even autom one left feel british airway ryanair though even tri improv servic imag recent day british airway classic british airlin good servic profession went sale nation appear also note cabin staff economi could bare cope full cabin instead trolley start either end one two staff widest short rang jet 25 row 6 across enough cost cut clear staff demoralis custom servic gone window obvious window row 25 ,8,2015-09-10,False
2628,30th wed anniversari ruin due british airway load baggag onto flight whole flight baggag handl belt broken baggag pile departur loung baggag track websit work wast time call centr london divert call centr india understand thing said vice versa pilot staff must known baggag hold yet flight still allow leav italian contact number british airway lost luggag unobtain given regardless fact would recommend british airway worst enemi ,7,2015-09-09,False
2629,worst experi ever airport poor organis bad custom servic british airway staff care would 5 hour delay due told would need cancel rebook conect intern flight flight delay jfk heathrow appal see bad immigr dealt littl effort british airway put organis custom peopl told go servic desk cancel rebook flight other got put fast track immigr queue staff seem care delay partner experienc 7 hour flight would never recommend british airway anyon care premium pay passeng servic claim offer left behind provid absolut garbag ,3,2015-09-09,False
2630,british airway economi boe 777 london bangkok seat terribl ife releas knob wedg leg 12 hour food tray could open unabl eat stewardess ask would like put food tray lap seat fit purpos ,10,2015-09-08,False
2631,concord loung long way termin queu place bus aircraft along passeng wait stand crush bus tarmac 20 minut onboard ask vodka martini difficult sure 20 minut wait steward inform sorri delay martini glass okay british airway first class huge deal offer wine glass instead big problem 20 minut later return said serv vodla martini martini plane came dine pleas meal option ask dinner serv 2 hour flight ask choic chose steak told steak left suggest tri fish like fish left vegetarian option dinner arriv half hour later two hour later request would never choos fli british airway first class ,10,2015-09-08,False
2632,british airway return trip milan vancouv via back bad seat realli unconfort enough leg room furthermor flight took late end littl time take connect definit space improv british airway ,1,2015-09-08,False
2633,flown regular british airway uk european countri economi class seat leather reason onboard servic base previous experi decid make intercontinent flight uk rio de janeiro brazil believ would find least comfort offer european rout british airway instead decent seat condit expect 11 hour durat flight found seat bare ommod normal person tall overweight complet unabl decent meal flight economi class british airway defin simpli terribl wast money pay bit believ find comfort intercontinent flight fli economi class british airway buy cheapest promot airlin ticket find market serv way save money ,5,2015-09-08,False
2634,london heathrow venic british airway lucki sit row 1 club europ cabin get legroom unfortun rest cabin seat pitch euro travel seat comfort short flight servic around 16 passeng good good qualiti food drink serv ,3,2015-09-07,False
2635,short flight london pari complet full easi check smooth board problem inconsist british airway regard baggag allow cabin peopl two three big bag thought one allow put pressur passeng one put locker crew tri get put bag feet carri less plane abl foot space give someon els bring bag need look short flight time servic board ok given timefram ,7,2015-09-07,False
2636,delay go heathrow bangkok notifi british airway journey airport seat reason tight economi expect plane freez back everi one given blanket wrap warm film choic good book seat next toilet seat row number 20 alway get serv last run ,3,2015-09-07,False
2637,las vega london heathrow british airway expect got two separ thing board aircraft time greet doorway insid cabin crew interest chat help anywher settl seat narrow cramp heat cabin uncomfort point major passeng fan safeti card servic commenc flight underway free drink offer fanci beer choic lager lite lager meal commenc short wife order lactos free meal given thought look close everyth contain dairi product chang brought attent crew look back think would better wrong choic given suffer consequ look unappetis bland know veget meat rest meal serv say thrown us offer pasta chicken attitud cabin crew poor rude arrog major flight cabin crew invis one screen seatback work rectifi 30 minut cabin crew told thing check prior board space get economi abysm person front put seat back near lie leg room shock seat uncomfort son eat meal person front put seat see cabin crew make announc meal serv passeng upright seat courtesi peopl behind tell peopl serv meal would much effort good thing flight arriv earli could get would fli british airway experi would room tin sardin british airway need get finger start offer qualiti servic everybodi flight passeng posh seat mayb send staff custom care cours ,1,2015-09-07,False
2638,ghast describ british airway experi singl word new club europ seat fit purpos come 4 hour flight imposs stretch space 6 foot tall imposs work insuffici space imposs relax new seat bare reclin stretch imagin qualiti airlin product anyon prepar pay premium favour give money anoth airlin ,9,2015-09-06,False
2639,use british airway hong kong 2012 rememb vow never use howev need get new york back quick use british airway thought may buck idea flight nyc boe 747 realli need uplift seat decor tire staff rude entertain system terribl limit return flight boe 777 although slight modern entertain limit control unit work staff better previous flight howev british airway manag mislay baggag nyc manchest receiv 24hour later batter miss clip thank noth broken insid decid whenev fli eastw continu use emir singapor airlin far higher qualiti british airway usa mayb virgin better ba sure never use ba ,8,2015-09-06,False
2640,use ryanair european destin alway happi search found iberia british airway offer return barcelona 75 includ 23kg baggag aircraft a319 6 3 seat bit cramp budget carrier aircraft spotless crew attent complimentari food drink outward flight time inward flight delay one hour problem earlier gatwick certain use budget airlin better wake ,1,2015-09-06,False
2641,return british airway flight dubai lhr start bad worst loung experi ever visit share loung club first class either class terribl tatti year past refurbish given ba flown rout decad one wonder play could envious look pristin emir loung across departur hall wife tri breakfast dri sausag disgust scrambl egg declar would give dog charli cocker spaniel board gate mile away ba ship us gate golf buggi took age appar instal first loung later year stori heard lax last year flight left time fas terrif seem ba reli crew make break everi flight nowaday seat much better outbound boe 747 food okay starter dri asian duck fantast soup good grill salmon okay bit dri wine good chill proper often case four passeng first includ wife bad wow factor shame ,2,2015-09-05,False
2642,british airway flight delay due fuell problem aircraft despit sit ground 9 hour flight loung full dirti plate glass everi tabl food insuffici volum passeng antiqu entertain system kept come pleas wait sever time flight whilst cabin crew gave apolog announc kept tri reset british airway club world meal full packet wrapper exact reflect premium product cabin look old tire amen kit cheap useless paid reserv particular seat chang due unexplain oper reason termin 5 british airway home complet baggag system breakdown caus queue chao luggag arriv 3 day like ba ,3,2015-09-05,False
2643,absolut disgust delay 45 min reason quiet night one intern flight babi seat small infant meal avail confirm check entertain system stuck loop work dirt seat disgust old seat flight fli 2015 must 20 year old flight comfort howev good leg room ,4,2015-09-05,False
2644,london new york jfk profit rout british airway ticket cost near 5 000 return fli fortnight london new york jfk aircraft tire food poor even new gourmet busi class food british airway manag tri breakfast porridg salt blueberri afternoon tea sandwich yuk toilet often servic last 6 flight least 1 toilet servic last flight ba117 wednesday 2 septemb 2015 power fail mean seat section busi class manual posit flight entertain system stop staff great frank compani put staff difficult posit 2015 compani spent 120k travel london new york much money mediocr servic aircraft mani year beyond proper servic manag team focus sharehold profit custom satisfact fall grace august flew singapor airlin london melbourn differ aircraft qualiti custom servic experi valu money pleas british airway sort letter keith william willi walsh ignor intercept staff lot promis littl action recent cabin held togeth pipe insul last one horribl condens issu air con result soak blanket take ,2,2015-09-04,False
2645,compar like eva air qatar airway british airway club world far poor relat flew glasgow new york via lhr seat zero storag apart small drawer floor level astonish money charg step leg person outsid especi ident trip land top food satisfactori although small bacon roll breakfast poor show avod also satisfactori apart flat bed realli premium feel recent trip leg crew excel product nation flag carrier simpli worth premium price charg ,8,2015-09-04,False
2646,excel british airway flight heathrow johannesburg second flight a380 smooth quiet comfort think ba improv servic food good standard husband fli regular found meal flight enjoy much better emir howev ba disappoint select film ,1,2015-09-04,False
